,temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
2779,17.429444444444442,53.221000000000004,114.74444444444444,513.8555555555556,517.3333333333334,692.4222222222222,640.6555555555556,573.9666666666667,134.11111111111111
1483,18.675125,52.423874999999995,75.1625,566.5,571.1375,758.9375,726.0375,666.325,105.8875
1041,20.589777777777776,55.32299999999999,140.84444444444443,561.2777777777778,359.0,683.9222222222222,627.3222222222222,542.1777777777778,130.4111111111111
4540,19.85966666666667,58.16077777777778,64.04444444444445,518.0777777777778,525.6,720.1888888888889,659.8111111111111,590.8333333333334,107.91111111111111
812,18.497999999999998,52.29888888888888,95.05555555555556,591.6111111111111,534.4555555555555,752.5333333333333,712.8,651.9888888888889,102.74444444444444
1293,18.497444444444444,53.478,101.88888888888889,561.2666666666667,476.5888888888889,714.0333333333333,663.8888888888889,590.3333333333334,127.5
3914,19.64888888888889,56.73388888888889,77.64444444444445,503.9222222222222,538.7777777777778,713.6666666666666,672.8333333333334,619.1666666666666,113.04444444444445
2550,17.729666666666667,53.31866666666667,78.77777777777777,534.1111111111111,560.8777777777777,737.0222222222222,697.7777777777778,639.4444444444445,94.15555555555555
4485,21.141111111111112,54.992,68.32222222222222,517.0888888888888,530.1777777777778,731.8555555555556,678.4333333333333,633.6111111111111,109.8
2437,18.524555555555555,56.56833333333333,110.86666666666666,526.3555555555556,529.7333333333333,715.2888888888889,677.2888888888889,605.4333333333333,110.32222222222222
2506,19.732666666666667,47.51611111111111,79.18888888888888,535.5222222222222,562.3222222222222,746.1888888888889,707.5333333333333,657.3444444444444,92.74444444444444
1485,18.24411111111111,52.45444444444444,68.28888888888889,570.7888888888889,593.6333333333333,767.5555555555555,738.0,684.5666666666667,84.07777777777778
1090,19.64322222222222,56.94411111111111,127.86666666666666,562.7666666666667,389.34444444444443,694.2777777777778,649.1444444444444,566.1444444444444,135.33333333333334
1925,23.68511111111111,49.04544444444445,115.65555555555555,540.3777777777777,470.8222222222222,702.7444444444444,648.0777777777778,588.4555555555555,156.1888888888889
1536,19.66888888888889,58.83766666666667,144.96666666666667,538.0777777777778,513.2666666666667,713.3666666666667,659.5222222222222,592.6222222222223,139.05555555555554
1288,19.043777777777777,53.087555555555554,111.0,560.0,480.96666666666664,727.4555555555555,684.8444444444444,613.0222222222222,103.93333333333334
1370,22.46977777777778,55.17844444444445,121.82222222222222,550.1555555555556,454.23333333333335,701.3666666666667,659.3333333333334,587.2555555555556,127.05555555555556
3361,15.21811111111111,48.72277777777778,91.15555555555555,508.85555555555555,550.8,723.8888888888889,663.7333333333333,611.9,130.44444444444446
1731,18.959888888888887,46.903777777777776,74.5,564.4555555555555,496.7,758.0888888888888,712.9888888888889,653.8444444444444,98.83333333333333
1727,17.186444444444444,46.25544444444444,60.71111111111111,571.8222222222222,592.6888888888889,787.5888888888888,752.5222222222222,706.6,94.44444444444444
3393,16.634777777777778,49.870444444444445,104.32222222222222,506.2888888888889,526.7333333333333,715.8111111111111,678.3666666666667,615.7111111111111,105.6
1742,22.593666666666667,45.78955555555556,84.74444444444444,557.8111111111111,488.97777777777776,742.6444444444444,695.9777777777778,636.3777777777777,108.0111111111111
759,17.74822222222222,51.54577777777778,127.16666666666667,581.0777777777778,492.23333333333335,747.2555555555556,706.1555555555556,648.1,105.8
937,23.307333333333332,49.089666666666666,120.57777777777778,569.9666666666667,379.31111111111113,683.4,635.5111111111111,547.4666666666667,168.4
3039,19.14511111111111,50.12588888888889,105.16666666666667,508.76666666666665,522.5111111111111,703.7444444444444,660.9,594.4444444444445,135.87777777777777
2824,16.981777777777776,51.37722222222222,109.77777777777777,514.8555555555556,531.7777777777778,731.0444444444445,685.3888888888889,622.7666666666667,112.77777777777777
2496,16.504555555555555,44.446333333333335,58.077777777777776,540.7555555555556,603.2222222222222,783.7555555555556,751.5555555555555,704.1555555555556,85.35555555555555
1638,22.729555555555557,49.059222222222225,115.08888888888889,553.2666666666667,457.3777777777778,739.3222222222222,687.4444444444445,625.8666666666667,108.14444444444445
2430,19.51788888888889,55.37022222222222,108.5,526.2444444444444,515.2555555555556,698.2444444444444,661.4111111111112,579.1666666666666,117.24444444444444
450,23.26877777777778,46.825,139.9111111111111,580.2,440.1222222222222,716.0222222222222,667.3777777777777,592.7444444444444,131.12222222222223
4603,20.083222222222222,57.225222222222214,44.044444444444444,523.9555555555555,556.4444444444445,748.8777777777777,697.8111111111111,655.5222222222222,93.57777777777778
4472,20.566666666666666,55.059333333333335,115.3,506.4222222222222,522.1777777777778,731.4333333333333,677.2222222222222,626.6555555555556,107.26666666666667
3191,20.51388888888889,49.00033333333333,113.18888888888888,507.0888888888889,523.2666666666667,713.4444444444445,672.8,613.2444444444444,114.3
789,23.002111111111113,52.245666666666665,138.35555555555555,569.7777777777778,428.0444444444444,693.4,643.2666666666667,565.3777777777777,140.0
602,21.428,46.434666666666665,104.52222222222223,590.0888888888888,369.96666666666664,694.3333333333334,616.5888888888888,534.4666666666667,140.42222222222222
949,19.790444444444443,53.09133333333334,122.15555555555555,571.5,406.84444444444443,712.9222222222222,668.7444444444444,590.8222222222222,130.61111111111111
4673,20.567888888888888,59.59088888888889,48.06666666666667,520.0,528.6333333333333,694.4222222222222,632.9555555555555,582.0777777777778,159.24444444444444
1170,23.685444444444446,52.28088888888889,128.82222222222222,558.5,384.1333333333333,692.4666666666667,632.7111111111111,566.3666666666667,135.5222222222222
4024,19.964444444444442,55.47566666666667,69.76666666666667,503.27777777777777,537.4333333333333,716.1444444444444,675.8444444444444,623.3333333333334,112.54444444444445
3229,17.63277777777778,48.90277777777778,86.83333333333333,513.9,566.9666666666667,731.0666666666667,694.9888888888889,637.5,96.62222222222222
1552,23.58811111111111,51.632777777777775,109.2,544.2555555555556,470.64444444444445,706.8333333333334,660.8555555555556,587.3555555555556,129.46666666666667
1038,21.293000000000003,53.93444444444445,141.57777777777778,560.7888888888889,346.22222222222223,679.3,620.1444444444444,537.0444444444445,136.88888888888889
254,23.123222222222225,43.38388888888889,104.58888888888889,599.1777777777778,491.0888888888889,750.2333333333333,708.8444444444444,644.4888888888889,110.06666666666666
1700,24.18711111111111,45.02177777777778,106.9,551.5777777777778,480.4555555555556,731.2333333333333,681.7666666666667,625.6222222222223,108.78888888888889
511,18.144666666666666,51.95655555555556,121.58888888888889,589.2888888888889,484.9111111111111,748.7444444444444,709.1777777777778,645.6555555555556,95.37777777777778
1272,22.51711111111111,47.88911111111111,101.86666666666666,561.2777777777778,445.74444444444447,708.0,652.5888888888888,584.9222222222222,133.36666666666667
3837,16.528777777777776,49.37411111111111,60.644444444444446,511.1666666666667,595.7111111111111,762.6222222222223,730.5333333333333,685.9,83.04444444444445
73,21.410666666666668,53.69622222222222,102.14444444444445,599.8111111111111,411.35555555555555,697.9777777777778,618.8666666666667,542.1333333333333,130.96666666666667
1362,23.847111111111115,52.62277777777778,117.27777777777777,549.9555555555555,434.2888888888889,687.9222222222222,646.7222222222222,569.1222222222223,130.57777777777778
2597,21.590444444444447,48.72255555555555,103.54444444444445,524.0333333333333,472.6777777777778,707.2666666666667,661.7555555555556,600.9777777777778,138.17777777777778
43,18.382333333333335,49.17322222222222,74.17777777777778,622.5888888888888,554.9111111111112,785.5555555555555,749.9444444444445,696.7777777777778,113.07777777777778
3937,19.88888888888889,54.705555555555556,68.16666666666667,506.0,545.1222222222223,729.5666666666667,689.6333333333333,641.6666666666666,103.41111111111111
896,20.971111111111114,52.103,122.81111111111112,574.0444444444445,422.94444444444446,721.0666666666667,678.0777777777778,604.2222222222222,112.87777777777778
4363,21.59177777777778,55.65355555555555,114.4,512.3888888888889,524.6,722.5333333333333,662.7444444444444,599.5777777777778,109.05555555555556
599,22.44511111111111,46.18866666666666,107.0,589.2888888888889,364.18888888888887,693.4777777777778,621.4888888888889,536.1222222222223,111.04444444444445
2222,23.268333333333334,51.80511111111111,110.66666666666667,529.6555555555556,471.24444444444447,703.6333333333333,656.7555555555556,595.5777777777778,115.64444444444445
3298,15.462666666666667,52.22788888888889,110.32222222222222,507.1111111111111,561.6666666666666,721.6444444444444,675.2444444444444,613.8777777777777,104.5
4086,19.966666666666665,57.56988888888889,70.32222222222222,501.8222222222222,534.3777777777777,716.7333333333333,674.9444444444445,626.3111111111111,111.33333333333333
3857,15.478,58.105222222222224,67.91111111111111,509.76666666666665,595.3777777777777,745.3444444444444,712.6111111111111,656.3444444444444,98.12222222222222
426,16.461666666666666,46.269444444444446,75.87777777777778,614.0666666666667,569.7111111111111,785.9111111111112,752.4666666666667,699.8888888888889,95.16666666666667
2124,23.636444444444447,53.36844444444444,133.12222222222223,525.8555555555556,436.72222222222223,672.7333333333333,620.8,549.9555555555555,140.45555555555555
605,19.890222222222224,49.32377777777778,113.95555555555555,588.1111111111111,375.23333333333335,708.5777777777778,634.9,545.3777777777777,124.74444444444444
494,22.08277777777778,44.337555555555554,111.25555555555556,590.9555555555555,422.5444444444444,740.6777777777778,699.1444444444444,633.4111111111112,112.27777777777777
351,23.156444444444443,47.03544444444444,122.93333333333334,587.0333333333333,480.34444444444443,723.9666666666667,678.5777777777778,596.9666666666667,110.27777777777777
2727,18.331222222222223,51.38822222222222,107.73333333333333,520.0888888888888,543.0222222222222,714.7444444444444,674.6777777777778,611.1555555555556,119.11111111111111
4110,20.07422222222222,57.51277777777777,72.87777777777778,500.22222222222223,535.6,711.0555555555555,669.5555555555555,619.8777777777777,117.91111111111111
960,18.417666666666666,51.21111111111111,82.56666666666666,589.2555555555556,525.0777777777778,751.0666666666667,713.1555555555556,641.5777777777778,122.21111111111111
1411,25.050666666666665,52.39511111111111,128.94444444444446,546.0888888888888,435.75555555555553,694.7,646.6888888888889,572.8888888888889,132.4
4052,20.254222222222225,57.58877777777778,75.25555555555556,501.2111111111111,534.2222222222222,709.2666666666667,667.7111111111111,614.4666666666667,117.65555555555555
1768,18.19622222222222,56.376666666666665,105.58888888888889,554.5888888888888,511.75555555555553,727.7888888888889,665.0222222222222,600.9333333333333,98.25555555555556
3749,21.185222222222222,56.10355555555555,96.33333333333333,501.73333333333335,481.5,684.4777777777778,638.2666666666667,571.8555555555556,120.96666666666667
3357,15.210888888888888,48.68855555555556,96.3,507.81111111111113,546.5111111111111,701.2111111111111,625.2333333333333,584.6333333333333,142.37777777777777
3821,18.888444444444445,49.58855555555556,67.94444444444444,506.77777777777777,560.1444444444444,737.0666666666667,700.4333333333333,647.8777777777777,107.67777777777778
810,18.779222222222224,55.730555555555554,130.75555555555556,576.6555555555556,481.43333333333334,727.8555555555556,680.9444444444445,614.1222222222223,108.35555555555555
618,17.02411111111111,43.452333333333335,90.65555555555555,599.1777777777778,394.2,763.6888888888889,719.1,623.7444444444444,107.43333333333334
1773,19.594666666666665,53.83444444444445,108.3,551.2222222222222,492.4555555555556,712.1222222222223,646.7111111111111,582.6111111111111,125.66666666666667
1129,22.73,53.35977777777778,131.53333333333333,559.5555555555555,422.5,686.4,621.2,553.4444444444445,134.06666666666666
4646,20.662222222222223,59.713,59.86666666666667,519.4,545.8,736.5,684.6555555555556,641.7,96.85555555555555
964,18.278,53.98811111111112,77.9,594.5111111111111,509.4888888888889,749.9222222222222,713.7666666666667,644.7,91.14444444444445
3302,14.96411111111111,52.51211111111111,112.9,507.6222222222222,566.4111111111112,731.4555555555555,687.6777777777778,629.4,101.8
4046,20.156888888888886,57.751666666666665,76.17777777777778,501.6777777777778,534.0555555555555,711.9111111111112,671.0333333333333,619.0333333333333,111.97777777777777
1419,22.134555555555558,56.46711111111111,132.32222222222222,546.1444444444444,445.52222222222224,702.8888888888889,659.2,585.2111111111111,119.87777777777778
1180,21.436333333333334,57.15955555555555,137.76666666666668,557.1777777777778,436.0888888888889,696.8666666666667,641.5888888888888,569.1444444444444,125.37777777777778
3102,18.47833333333333,51.52433333333333,111.94444444444444,507.9222222222222,520.8333333333334,712.8,672.4555555555555,607.0333333333333,116.16666666666667
2385,19.83877777777778,58.703111111111106,163.72222222222223,514.8333333333334,499.6333333333333,693.3111111111111,646.5888888888888,576.8222222222222,143.65555555555557
4713,20.660111111111114,58.32322222222222,41.78888888888889,518.4,532.2777777777778,700.8666666666667,644.8888888888889,593.6333333333333,159.57777777777778
3870,15.622297297297298,58.40135135135135,71.27027027027027,508.8243243243243,581.4864864864865,744.8918918918919,708.027027027027,660.2702702702703,104.14864864864865
1840,23.07422222222222,51.404444444444444,102.44444444444444,547.0666666666667,432.6,714.7888888888889,664.8333333333334,602.9888888888889,118.42222222222222
356,21.77788888888889,49.63188888888889,117.35555555555555,587.8,473.2111111111111,707.2222222222222,663.2555555555556,571.9333333333333,117.25555555555556
2806,21.383555555555557,48.09844444444444,114.9888888888889,513.0444444444445,462.14444444444445,683.6888888888889,619.4222222222222,554.9,141.24444444444444
1427,20.558,58.324888888888886,124.76666666666667,548.5222222222222,476.2888888888889,717.5888888888888,675.7333333333333,605.4333333333333,109.71111111111111
4473,20.415666666666667,55.45399999999999,107.83333333333333,507.84444444444443,526.2777777777778,732.6555555555556,678.8777777777777,628.8333333333334,106.27777777777777
2346,19.917333333333332,59.544222222222224,265.4,496.6222222222222,483.22222222222223,648.4555555555555,597.7111111111111,522.3444444444444,192.37777777777777
4323,19.47211111111111,59.86622222222222,95.1,498.8333333333333,552.3555555555556,768.6555555555556,711.3666666666667,650.2666666666667,159.93333333333334
831,24.96677777777778,46.61344444444445,114.47777777777777,577.7666666666667,457.3,723.9,680.0111111111111,614.3666666666667,104.56666666666666
1209,21.97222222222222,52.662111111111116,134.25555555555556,554.8555555555556,432.96666666666664,712.4555555555555,669.1666666666666,603.1,111.83333333333333
1371,21.97711111111111,56.327333333333335,122.67777777777778,549.9222222222222,457.46666666666664,704.0333333333333,662.2888888888889,591.3222222222222,124.27777777777777
251,18.715333333333334,48.44888888888889,91.23333333333333,608.3555555555556,437.2,757.3111111111111,715.5888888888888,648.0666666666667,97.9
1754,19.771555555555555,53.95011111111111,101.04444444444445,554.8333333333334,482.46666666666664,734.0,676.7666666666667,616.1666666666666,107.26666666666667
3081,15.847999999999999,54.53399999999999,82.85555555555555,516.8666666666667,568.5,735.8888888888889,699.4,640.9222222222222,95.0
2605,22.74233333333333,48.779222222222224,105.31111111111112,522.1444444444444,476.34444444444443,693.4777777777778,647.1666666666666,581.3333333333334,137.22222222222223
680,19.378,44.900333333333336,105.2,588.5888888888888,486.6777777777778,734.6555555555556,693.4111111111112,625.4222222222222,125.4
4504,21.110444444444447,53.666222222222224,50.044444444444444,521.9666666666667,538.0555555555555,743.4111111111112,692.1666666666666,652.0333333333333,100.27777777777777
3772,19.525111111111112,59.219,120.78888888888889,496.53333333333336,507.9111111111111,675.7444444444444,637.6888888888889,560.5888888888888,120.05555555555556
1115,22.930777777777777,52.16733333333334,109.14444444444445,565.9222222222222,419.94444444444446,644.5444444444445,557.4666666666667,495.25555555555553,193.67777777777778
3374,18.207333333333334,48.675222222222224,95.96666666666667,506.6666666666667,550.4111111111112,702.8888888888889,664.6555555555556,594.4666666666667,114.83333333333333
1174,24.256777777777778,51.724444444444444,126.74444444444444,559.1,409.53333333333336,685.7888888888889,624.7666666666667,554.4222222222222,134.1
2056,19.909555555555553,54.81755555555556,61.577777777777776,539.6888888888889,529.5,740.5111111111111,694.8777777777777,648.6555555555556,102.12222222222222
332,16.848888888888887,49.50333333333334,67.22222222222223,618.1111111111111,568.2777777777778,782.0333333333333,749.5222222222222,692.6,97.42222222222222
4454,18.11422222222222,55.58166666666667,43.5,525.1,564.5,765.0,716.4555555555555,678.4666666666667,92.68888888888888
751,19.14022222222222,49.626444444444445,122.5,580.7777777777778,472.53333333333336,736.5777777777778,694.4777777777778,628.9888888888889,113.62222222222222
720,17.32388888888889,47.88644444444444,97.03333333333333,593.9222222222222,498.5777777777778,761.8888888888889,724.0777777777778,666.4555555555555,98.85555555555555
1932,23.087888888888887,52.027111111111104,116.54444444444445,538.3666666666667,468.25555555555553,699.1222222222223,647.4111111111112,582.5777777777778,159.74444444444444
3657,22.278888888888886,48.72966666666667,92.47777777777777,504.0888888888889,512.3444444444444,699.1888888888889,649.8666666666667,590.1555555555556,117.24444444444444
1055,19.587333333333333,53.338,102.94444444444444,575.4888888888889,449.31111111111113,718.4555555555555,663.0888888888888,585.7888888888889,117.53333333333333
3490,17.731555555555556,49.183,103.84444444444445,505.3777777777778,541.6111111111111,723.9111111111112,687.5666666666667,629.2222222222222,96.57777777777778
3196,18.680222222222223,50.34444444444444,106.44444444444444,508.7111111111111,536.6888888888889,723.9666666666667,684.4,629.6222222222223,108.76666666666667
4685,20.765164835164835,58.378571428571426,47.35164835164835,517.6043956043956,521.0,692.9230769230769,632.4285714285714,581.1538461538462,173.71428571428572
1502,24.185777777777776,50.586222222222226,110.0,545.7111111111111,465.4222222222222,696.6444444444444,653.8666666666667,583.6555555555556,150.33333333333334
4092,20.194333333333333,58.00833333333333,70.66666666666667,501.1222222222222,534.2666666666667,713.0333333333333,671.0666666666667,622.4,112.0
4399,20.925737704918035,55.32950819672131,90.1639344262295,511.344262295082,527.9672131147541,738.1475409836065,681.8524590163935,637.0819672131148,106.54098360655738
733,20.091,50.019777777777776,111.74444444444444,581.1333333333333,440.7888888888889,714.8333333333334,668.3,599.6444444444444,131.77777777777777
1392,19.798,58.54933333333333,131.23333333333332,548.7444444444444,490.7888888888889,702.6888888888889,635.7,570.4666666666667,119.91111111111111
4413,20.525777777777776,52.61311111111112,55.94444444444444,521.4777777777778,540.5444444444445,752.2222222222222,698.9222222222222,659.6,103.22222222222223
2838,20.171333333333333,44.61011111111111,91.24444444444444,515.5888888888888,507.8222222222222,710.8777777777777,666.8777777777777,605.6111111111111,169.88888888888889
589,21.252555555555556,46.053333333333335,95.25555555555556,597.6444444444444,505.8666666666667,746.5555555555555,707.4222222222222,641.0666666666667,92.67777777777778
1075,22.560555555555556,50.84611111111111,105.96666666666667,573.1444444444444,471.2,726.4888888888889,681.6777777777778,616.9666666666667,117.43333333333334
445,22.23288888888889,46.29988888888889,123.32222222222222,587.5666666666667,452.02222222222224,725.1,681.2111111111111,610.4,110.74444444444444
1924,23.96466666666667,48.120111111111115,112.53333333333333,542.3,479.8777777777778,713.9333333333333,660.8111111111111,604.0222222222222,137.63333333333333
2243,20.390333333333334,55.29633333333334,101.7,533.0,464.3,706.6777777777778,661.4888888888889,601.3555555555556,109.77777777777777
1123,23.466,53.35033333333333,147.15555555555557,553.0666666666667,407.06666666666666,660.3111111111111,584.6444444444444,514.9111111111112,159.36666666666667
2129,23.887555555555558,53.97433333333333,119.18888888888888,528.3555555555556,448.6111111111111,665.3333333333334,615.5,540.8333333333334,134.96666666666667
452,23.079555555555554,46.44155555555555,126.23333333333333,583.6111111111111,443.1666666666667,717.6555555555556,669.9888888888889,601.9555555555555,144.16666666666666
2348,19.86088888888889,59.16466666666666,254.37777777777777,498.46666666666664,484.1777777777778,651.1666666666666,598.7777777777778,526.5222222222222,187.74444444444444
2624,19.40488888888889,53.334,113.7,521.9777777777778,515.8444444444444,723.5111111111111,682.5,622.0888888888888,104.81111111111112
4680,20.839777777777776,58.220777777777776,48.388888888888886,517.9444444444445,520.9777777777778,690.1777777777778,628.7888888888889,577.0111111111111,176.55555555555554
1512,23.909,51.297555555555554,109.9888888888889,547.3555555555556,479.72222222222223,689.0111111111111,615.2,556.7666666666667,117.83333333333333
4364,21.68911111111111,55.19366666666667,118.41111111111111,511.3,501.1,709.9666666666667,646.9555555555555,580.9333333333333,120.74444444444444
14,23.24777777777778,50.608333333333334,105.57777777777778,605.2333333333333,467.75555555555553,735.1444444444444,682.3888888888889,605.7,118.91111111111111
2937,17.185555555555556,49.30166666666666,101.04444444444445,515.0777777777778,544.4222222222222,718.5444444444445,679.0222222222222,614.5444444444445,128.36666666666667
2302,18.53377777777778,50.60122222222222,56.58888888888889,545.7,575.1111111111111,758.8777777777777,722.0,664.5888888888888,101.94444444444444
1617,20.60388888888889,53.077777777777776,103.26666666666667,549.8666666666667,473.8222222222222,732.8,670.1444444444444,602.9444444444445,100.76666666666667
565,17.97822222222222,54.45888888888889,132.42222222222222,584.9888888888889,486.7,727.5,672.5444444444445,594.2222222222222,97.18888888888888
3075,15.366777777777777,51.492222222222225,71.56666666666666,518.9666666666667,582.3333333333334,750.7333333333333,715.3,651.5,106.15555555555555
3182,19.866333333333333,49.19622222222222,102.6,509.2888888888889,539.6111111111111,708.7666666666667,670.9888888888889,604.0,106.55555555555556
360,20.245777777777775,51.67044444444445,117.0,589.2333333333333,435.85555555555555,707.4222222222222,664.1111111111111,567.9,121.11111111111111
1253,18.69011111111111,49.375666666666675,80.23333333333333,573.7555555555556,517.3,754.7111111111111,716.9555555555555,654.1777777777778,89.83333333333333
3135,21.971,56.75544444444444,174.76666666666668,493.3888888888889,435.85555555555555,658.8444444444444,607.5666666666667,540.8111111111111,181.37777777777777
4437,20.499444444444446,54.52611111111111,52.43333333333333,521.6,541.3111111111111,748.1111111111111,695.3111111111111,649.2333333333333,107.65555555555555
